1;1;2;1000
1;2;4;441
1;3;4;346
1;4;0;402
1;5;2;1000
1;6;0;359
1;7;0;770
1;8;0;284
1;9;0;960
1;10;2;1000
1;11;0;717
1;12;0;739
1;13;2;1000
1;14;0;966
1;15;2;1000
2;1;0;330
2;2;2;1000
2;3;0;72
2;4;2;1000
2;5;0;852
2;6;0;772
2;7;0;236
2;8;4;648
2;9;0;865
2;10;4;534
2;11;0;729
2;12;4;770
2;13;0;734
2;14;0;363
2;15;0;727
3;1;2;1000
3;2;0;514
3;3;4;376
3;4;4;584
3;5;0;750
3;6;0;431
3;7;0;665
3;8;2;1000
3;9;2;1000
3;10;4;726
3;11;4;469
3;12;0;970
3;13;0;843
3;14;0;156
3;15;2;1000
4;1;0;690
4;2;2;1000
4;3;4;688
4;4;4;700
4;5;0;52
4;6;0;815
4;7;2;1000
4;8;2;1000
4;9;2;1000
4;10;2;1000
4;11;0;556
4;12;2;1000
4;13;2;1000
4;14;0;544
4;15;2;1000
5;1;0;505
5;2;0;260
5;3;0;646
5;4;2;1000
5;5;0;985
5;6;2;1000
5;7;0;197
5;8;0;725
5;9;2;1000
5;10;0;482
5;11;2;1000
5;12;0;754
5;13;0;808
5;14;0;97
5;15;0;684
6;1;4;203
6;2;0;843
6;3;0;934
6;4;0;635
6;5;0;967
6;6;0;916
6;7;2;1000
6;8;0;881
6;9;0;438
6;10;0;247
6;11;0;718
6;12;0;697
6;13;0;398
6;14;0;955
6;15;0;881
7;1;0;342
7;2;0;782
7;3;0;896
7;4;0;141
7;5;0;451
7;6;0;632
7;7;0;943
7;8;0;842
7;9;0;78
7;10;0;541
7;11;0;694
7;12;0;881
7;13;0;639
7;14;2;1000
7;15;4;491
8;1;0;502
8;2;0;277
8;3;0;753
8;4;4;672
8;5;0;839
8;6;0;57
8;7;4;490
8;8;2;1000
8;9;2;1000
8;10;2;1000
8;11;0;74
8;12;2;1000
8;13;2;1000
8;14;0;511
8;15;0;399
9;1;2;1000
9;2;4;468
9;3;2;1000
9;4;0;626
9;5;2;1000
9;6;0;835
9;7;4;520
9;8;0;511
9;9;2;1000
9;10;2;1000
9;11;4;561
9;12;0;916
9;13;4;527
9;14;0;681
9;15;0;386
10;1;4;963
10;2;0;442
10;3;0;148
10;4;0;0
10;5;0;365
10;6;0;636
10;7;0;682
10;8;0;142
10;9;0;876
10;10;2;1000
10;11;2;1000
10;12;0;919
10;13;0;230
10;14;2;1000
10;15;0;100
11;1;0;957
11;2;2;1000
11;3;2;1000
11;4;4;455
11;5;4;354
11;6;0;614
11;7;0;691
11;8;2;1000
11;9;0;610
11;10;4;364
11;11;4;689
11;12;2;1000
11;13;0;487
11;14;4;423
11;15;4;932
12;1;4;532
12;2;0;292
12;3;2;1000
12;4;0;93
12;5;2;1000
12;6;2;1000
12;7;0;508
12;8;0;202
12;9;0;369
12;10;0;281
12;11;0;165
12;12;2;1000
12;13;0;657
12;14;NA;NA
12;15;0;757
13;1;2;1000
13;2;0;883
13;3;4;781
13;4;0;107
13;5;0;241
13;6;2;1000
13;7;0;692
13;8;0;819
13;9;0;284
13;10;4;824
13;11;0;915
13;12;4;530
13;13;0;219
13;14;2;1000
13;15;0;164
14;1;0;738
14;2;0;766
14;3;4;759
14;4;2;1000
14;5;0;925
14;6;2;1000
14;7;0;0
14;8;0;760
14;9;0;897
14;10;4;873
14;11;2;1000
14;12;0;429
14;13;0;655
14;14;0;872
14;15;2;1000
15;1;2;1000
15;2;0;980
15;3;0;344
15;4;4;560
15;5;0;628
15;6;0;471
15;7;2;1000
15;8;0;854
15;9;0;417
15;10;0;791
15;11;0;466
15;12;2;1000
15;13;2;1000
15;14;0;736
15;15;0;536
16;1;2;1000
16;2;0;698
16;3;2;1000
16;4;2;1000
16;5;0;511
16;6;0;320
16;7;0;123
16;8;2;1000
16;9;0;953
16;10;0;133
16;11;0;654
16;12;0;816
16;13;0;518
16;14;0;660
16;15;0;644
17;1;0;643
17;2;2;1000
17;3;0;176
17;4;2;1000
17;5;2;1000
17;6;2;1000
17;7;0;366
17;8;0;679
17;9;0;251
17;10;2;1000
17;11;4;997
17;12;0;651
17;13;0;620
17;14;4;718
17;15;2;1000
18;1;2;1000
18;2;0;896
18;3;0;606
18;4;4;655
18;5;4;689
18;6;0;949
18;7;0;785
18;8;0;586
18;9;0;385
18;10;0;658
18;11;2;1000
18;12;0;929
18;13;0;936
18;14;0;553
18;15;4;700
19;1;2;1000
19;2;0;700
19;3;4;490
19;4;0;325
19;5;0;265
19;6;0;623
19;7;2;1000
19;8;4;543
19;9;0;783
19;10;0;487
19;11;4;309
19;12;0;885
19;13;2;1000
19;14;2;1000
19;15;0;265
20;1;4;343
20;2;0;52
20;3;0;572
20;4;0;292
20;5;2;1000
20;6;0;811
20;7;0;52
20;8;4;409
20;9;0;591
20;10;0;714
20;11;4;97
20;12;4;557
20;13;2;1000
20;14;4;764
20;15;0;912
21;1;0;563
21;2;4;789
21;3;0;660
21;4;0;510
21;5;4;796
21;6;0;661
21;7;2;1000
21;8;2;1000
21;9;0;849
21;10;0;306
21;11;0;237
21;12;0;359
21;13;0;870
21;14;0;145
21;15;2;1000
22;1;4;817
22;2;0;845
22;3;0;443
22;4;4;415
22;5;4;359
22;6;0;18
22;7;0;32
22;8;4;591
22;9;4;309
22;10;2;1000
22;11;4;367
22;12;0;3
22;13;0;948
22;14;0;670
22;15;0;11
23;1;0;771
23;2;2;1000
23;3;0;897
23;4;2;1000
23;5;0;204
23;6;4;528
23;7;0;501
23;8;0;711
23;9;0;700
23;10;0;740
23;11;4;470
23;12;0;581
23;13;0;656
23;14;4;627
23;15;4;903
24;1;0;565
24;2;0;551
24;3;2;1000
24;4;0;407
24;5;4;407
24;6;0;766
24;7;0;741
24;8;4;525
24;9;0;29
24;10;4;481
24;11;0;270
24;12;2;1000
24;13;0;314
24;14;0;307
24;15;2;1000
25;1;2;1000
25;2;4;383
25;3;0;920
25;4;0;925
25;5;0;702
25;6;0;546
25;7;0;481
25;8;4;611
25;9;0;794
25;10;0;510
25;11;4;395
25;12;0;658
25;13;2;1000
25;14;2;1000
25;15;0;532
26;1;4;654
26;2;0;10
26;3;0;771
26;4;0;397
26;5;0;0
26;6;4;428
26;7;2;1000
26;8;2;1000
26;9;2;1000
26;10;2;1000
26;11;4;469
26;12;4;400
26;13;0;575
26;14;4;395
26;15;4;677
27;1;0;653
27;2;2;1000
27;3;0;481
27;4;2;1000
27;5;0;121
27;6;0;388
27;7;0;559
27;8;2;1000
27;9;2;1000
27;10;0;504
27;11;2;1000
27;12;0;890
27;13;0;891
27;14;0;486
27;15;0;940
28;1;0;87
28;2;0;544
28;3;0;592
28;4;0;786
28;5;0;312
28;6;0;424
28;7;4;509
28;8;0;981
28;9;2;1000
28;10;4;974
28;11;0;18
28;12;2;1000
28;13;4;411
28;14;0;407
28;15;2;1000
29;1;0;980
29;2;0;749
29;3;0;890
29;4;0;980
29;5;0;899
29;6;2;1000
29;7;4;32
29;8;0;412
29;9;0;45
29;10;4;488
29;11;2;1000
29;12;0;611
29;13;2;1000
29;14;0;743
29;15;4;590
30;1;0;51
30;2;0;917
30;3;0;105
30;4;0;725
30;5;4;894
30;6;2;1000
30;7;0;763
30;8;0;565
30;9;2;1000
30;10;0;976
30;11;0;377
30;12;2;1000
30;13;4;125
30;14;4;367
30;15;4;651
31;1;0;0
31;2;2;1000
31;3;0;329
31;4;4;423
31;5;0;745
31;6;0;748
31;7;2;1000
31;8;0;586
31;9;4;504
31;10;4;130
31;11;2;1000
31;12;0;202
31;13;2;1000
31;14;2;1000
31;15;0;149
32;1;2;1000
32;2;2;1000
32;3;0;559
32;4;2;1000
32;5;0;170
32;6;0;498
32;7;4;511
32;8;0;431
32;9;2;1000
32;10;0;503
32;11;0;824
32;12;2;1000
32;13;2;1000
32;14;2;1000
32;15;0;625
33;1;0;529
33;2;2;1000
33;3;2;1000
33;4;2;282
33;5;0;813
33;6;0;947
33;7;0;682
33;8;4;297
33;9;2;1000
33;10;0;724
33;11;0;935
33;12;4;663
33;13;0;420
33;14;0;637
33;15;2;1000
34;1;0;567
34;2;4;223
34;3;0;437
34;4;4;305
34;5;0;343
34;6;4;87
34;7;4;238
34;8;0;436
34;9;0;160
34;10;0;843
34;11;0;519
34;12;0;93
34;13;0;434
34;14;0;817
34;15;0;934
35;1;2;1000
35;2;4;550
35;3;4;298
35;4;2;1000
35;5;2;1000
35;6;0;354
35;7;0;535
35;8;2;1000
35;9;0;166
35;10;2;1000
35;11;2;1000
35;12;4;282
35;13;2;1000
35;14;4;397
35;15;0;290
36;1;0;672
36;2;0;978
36;3;0;868
36;4;4;741
36;5;2;1000
36;6;0;342
36;7;2;1000
36;8;0;770
36;9;0;867
36;10;0;897
36;11;0;954
36;12;4;967
36;13;0;878
36;14;0;492
36;15;0;643
37;1;2;1000
37;2;0;161
37;3;4;804
37;4;0;632
37;5;0;667
37;6;0;881
37;7;4;849
37;8;0;0
37;9;2;1000
37;10;4;239
37;11;4;762
37;12;2;1000
37;13;0;105
37;14;0;850
37;15;2;1000
38;1;0;429
38;2;0;674
38;3;4;323
38;4;2;1000
38;5;0;662
38;6;2;1000
38;7;0;720
38;8;0;590
38;9;0;751
38;10;0;267
38;11;2;1000
38;12;4;518
38;13;0;734
38;14;0;690
38;15;0;738
39;1;0;155
39;2;2;1000
39;3;0;595
39;4;0;414
39;5;2;1000
39;6;0;438
39;7;4;395
39;8;0;645
39;9;4;712
39;10;4;459
39;11;0;89
39;12;0;862
39;13;4;681
39;14;4;372
39;15;2;1000
40;1;4;328
40;2;0;576
40;3;4;243
40;4;0;507
40;5;4;670
40;6;0;733
40;7;2;1000
40;8;0;392
40;9;0;933
40;10;0;219
40;11;0;702
40;12;0;929
40;13;0;123
40;14;0;553
40;15;4;701
41;1;0;199
41;2;0;10
41;3;2;1000
41;4;0;313
41;5;2;1000
41;6;4;548
41;7;2;1000
41;8;NA;NA
41;9;NA;NA
41;10;2;1000
41;11;0;572
41;12;2;1000
41;13;2;1000
41;14;0;476
41;15;0;453
42;1;0;421
42;2;0;84
42;3;0;184
42;4;4;409
42;5;0;129
42;6;0;0
42;7;0;847
42;8;2;1000
42;9;2;1000
42;10;4;255
42;11;0;904
42;12;0;979
42;13;4;670
42;14;0;480
42;15;0;239
43;1;0;878
43;2;4;318
43;3;3;313
43;4;0;433
43;5;2;1000
43;6;0;992
43;7;0;903
43;8;2;1000
43;9;0;907
43;10;4;192
43;11;2;1000
43;12;0;742
43;13;0;426
43;14;0;912
43;15;2;1000
44;1;0;744
44;2;4;219
44;3;0;526
44;4;0;753
44;5;4;735
44;6;0;688
44;7;2;1000
44;8;2;1000
44;9;0;460
44;10;2;1000
44;11;4;516
44;12;4;349
44;13;4;405
44;14;2;1000
44;15;2;1000
45;1;0;804
45;2;0;725
45;3;0;321
45;4;4;519
45;5;0;253
45;6;4;464
45;7;0;252
45;8;4;445
45;9;4;271
45;10;2;1000
45;11;0;362
45;12;2;1000
45;13;4;731
45;14;2;1000
45;15;2;1000
46;1;0;504
46;2;0;436
46;3;4;599
46;4;2;1000
46;5;0;586
46;6;0;726
46;7;4;495
46;8;2;1000
46;9;0;13
46;10;0;842
46;11;0;952
46;12;2;1000
46;13;0;85
46;14;0;644
46;15;4;691
47;1;4;366
47;2;4;598
47;3;0;14
47;4;0;751
47;5;0;138
47;6;2;1000
47;7;0;662
47;8;2;1000
47;9;0;595
47;10;2;1000
47;11;2;1000
47;12;0;241
47;13;0;48
47;14;0;140
47;15;0;414
48;1;4;316
48;2;0;70
48;3;0;594
48;4;0;588
48;5;0;361
48;6;2;1000
48;7;4;618
48;8;0;750
48;9;4;896
48;10;2;1000
48;11;4;774
48;12;4;354
48;13;0;156
48;14;4;414
48;15;4;145
49;1;0;256
49;2;4;708
49;3;0;415
49;4;2;1000
49;5;2;1000
49;6;0;453
49;7;4;496
49;8;4;795
49;9;0;416
49;10;2;1000
49;11;4;471
49;12;2;1000
49;13;0;873
49;14;2;1000
49;15;0;41
50;1;4;366
50;2;4;598
50;3;0;17
50;4;0;751
50;5;0;138
50;6;2;1000
50;7;0;667
50;8;2;1000
50;9;0;595
50;10;2;1000
50;11;2;1000
50;12;0;240
50;13;0;48
50;14;0;144
50;15;0;413
51;1;4;315
51;2;0;63
51;3;0;592
51;4;0;588
51;5;0;361
51;6;2;1000
51;7;4;618
51;8;0;750
51;9;4;896
51;10;2;1000
51;11;4;774
51;12;4;354
51;13;0;156
51;14;4;413
51;15;4;144
52;1;0;219
52;2;4;708
52;3;0;429
52;4;2;1000
52;5;0;969
52;6;0;453
52;7;4;496
52;8;4;795
52;9;0;416
52;10;2;1000
52;11;4;471
52;12;2;1000
52;13;0;873
52;14;2;1000
52;15;0;41
53;1;4;596
53;2;4;429
53;3;2;1000
53;4;4;649
53;5;2;1000
53;6;4;739
53;7;2;1000
53;8;4;822
53;9;2;1000
53;10;2;1000
53;11;0;194
53;12;0;341
53;13;0;733
53;14;4;352
53;15;2;1000
54;1;0;109
54;2;0;378
54;3;4;137
54;4;4;753
54;5;4;403
54;6;0;871
54;7;0;964
54;8;4;653
54;9;4;842
54;10;0;817
54;11;4;965
54;12;0;139
54;13;0;185
54;14;2;1000
54;15;0;414
55;1;0;841
55;2;4;481
55;3;0;681
55;4;4;81
55;5;0;161
55;6;0;386
55;7;4;588
55;8;4;932
55;9;0;1
55;10;0;546
55;11;4;602
55;12;0;550
55;13;0;949
55;14;4;470
55;15;4;473
56;1;4;319
56;2;4;576
56;3;4;493
56;4;0;859
56;5;2;1000
56;6;0;750
56;7;0;297
56;8;4;378
56;9;0;637
56;10;4;554
56;11;4;425
56;12;0;472
56;13;0;279
56;14;4;535
56;15;0;887
57;1;0;553
57;2;0;75
57;3;2;1000
57;4;0;492
57;5;0;905
57;6;0;718
57;7;2;1000
57;8;0;711
57;9;2;1000
57;10;0;68
57;11;0;240
57;12;0;29
57;13;0;573
57;14;0;790
57;15;4;503
58;1;4;419
58;2;4;544
58;3;4;631
58;4;0;153
58;5;4;368
58;6;2;1000
58;7;0;195
58;8;2;1000
58;9;2;1000
58;10;0;883
58;11;0;982
58;12;0;695
58;13;0;412
58;14;2;1000
58;15;4;349
59;1;4;457
59;2;2;1000
59;3;2;1000
59;4;0;737
59;5;4;533
59;6;0;445
59;7;0;299
59;8;0;751
59;9;0;764
59;10;2;1000
59;11;4;619
59;12;0;770
59;13;2;1000
59;14;0;266
59;15;0;727
60;1;4;287
60;2;0;269
60;3;2;1000
60;4;0;700
60;5;2;1000
60;6;0;620
60;7;0;395
60;8;NA;NA
60;9;0;724
60;10;4;860
60;11;0;564
60;12;0;508
60;13;0;349
60;14;0;432
60;15;0;812
61;1;4;518
61;2;2;1000
61;3;0;674
61;4;2;1000
61;5;0;84
61;6;4;574
61;7;2;1000
61;8;0;63
61;9;4;464
61;10;4;583
61;11;2;1000
61;12;4;599
61;13;4;777
61;14;0;506
61;15;0;347
62;1;2;1000
62;2;4;709
62;3;0;104
62;4;4;639
62;5;0;70
62;6;0;162
62;7;0;7
62;8;4;719
62;9;0;207
62;10;0;567
62;11;0;290
62;12;4;555
62;13;0;226
62;14;0;236
62;15;2;1000
63;1;2;1000
63;2;4;443
63;3;4;342
63;4;4;547
63;5;4;777
63;6;2;1000
63;7;0;764
63;8;0;268
63;9;0;43
63;10;0;400
63;11;2;1000
63;12;4;399
63;13;0;813
63;14;2;1000
63;15;0;297
64;1;0;109
64;2;0;67
64;3;4;583
64;4;2;1000
64;5;0;779
64;6;0;588
64;7;4;517
64;8;0;189
64;9;4;583
64;10;4;388
64;11;2;1000
64;12;2;1000
64;13;2;1000
64;14;4;651
64;15;2;1000
65;1;4;834
65;2;2;1000
65;3;0;108
65;4;0;0
65;5;0;81
65;6;2;1000
65;7;0;697
65;8;2;1000
65;9;2;1000
65;10;0;504
65;11;2;1000
65;12;2;1000
65;13;0;750
65;14;2;1000
65;15;0;914
66;1;0;226
66;2;4;312
66;3;0;18
66;4;0;776
66;5;0;320
66;6;0;499
66;7;2;1000
66;8;0;646
66;9;4;757
66;10;2;1000
66;11;0;845
66;12;0;389
66;13;0;359
66;14;2;1000
66;15;2;1000
67;1;4;689
67;2;2;1000
67;3;0;425
67;4;0;654
67;5;0;508
67;6;2;1000
67;7;0;656
67;8;0;684
67;9;0;533
67;10;0;417
67;11;0;743
67;12;4;680
67;13;2;1000
67;14;2;1000
67;15;4;692
68;1;2;1000
68;2;2;1000
68;3;2;1000
68;4;0;815
68;5;0;364
68;6;0;830
68;7;0;379
68;8;0;889
68;9;0;116
68;10;2;1000
68;11;2;1000
68;12;0;826
68;13;4;645
68;14;2;1000
68;15;0;794
69;1;0;614
69;2;0;10
69;3;2;1000
69;4;2;1000
69;5;0;604
69;6;0;257
69;7;2;1000
69;8;0;627
69;9;2;1000
69;10;2;1000
69;11;2;1000
69;12;2;1000
69;13;2;1000
69;14;2;1000
69;15;2;1000
70;1;0;683
70;2;2;1000
70;3;0;842
70;4;2;1000
70;5;0;611
70;6;0;513
70;7;2;1000
70;8;0;662
70;9;0;684
70;10;0;547
70;11;0;551
70;12;2;1000
70;13;0;383
70;14;2;1000
70;15;4;528
71;1;0;126
71;2;0;197
71;3;4;603
71;4;0;71
71;5;0;76
71;6;0;283
71;7;0;671
71;8;0;470
71;9;0;844
71;10;2;1000
71;11;2;555
71;12;2;1000
71;13;2;1000
71;14;2;1000
71;15;0;482
72;1;0;362
72;2;2;1000
72;3;0;741
72;4;2;1000
72;5;2;1000
72;6;0;882
72;7;0;957
72;8;0;653
72;9;2;1000
72;10;0;169
72;11;2;1000
72;12;0;750
72;13;0;79
72;14;2;1000
72;15;0;650
73;1;0;751
73;2;2;1000
73;3;2;1000
73;4;0;882
73;5;0;814
73;6;0;517
73;7;0;365
73;8;0;703
73;9;2;1000
73;10;4;790
73;11;4;243
73;12;2;1000
73;13;4;528
73;14;2;1000
73;15;0;855
74;1;0;848
74;2;4;425
74;3;2;1000
74;4;2;1000
74;5;0;110
74;6;0;324
74;7;0;795
74;8;2;1000
74;9;2;1000
74;10;0;487
74;11;0;729
74;12;0;971
74;13;0;402
74;14;4;293
74;15;0;910
75;1;0;87
75;2;2;1000
75;3;0;103
75;4;2;1000
75;5;0;102
75;6;0;910
75;7;2;1000
75;8;0;480
75;9;0;736
75;10;0;246
75;11;2;1000
75;12;4;802
75;13;2;1000
75;14;4;702
75;15;0;668
76;1;0;764
76;2;0;208
76;3;0;666
76;4;0;892
76;5;0;953
76;6;2;1000
76;7;0;312
76;8;0;442
76;9;2;1000
76;10;2;1000
76;11;0;126
76;12;4;349
76;13;0;192
76;14;2;1000
76;15;0;828
77;1;4;339
77;2;2;1000
77;3;0;761
77;4;0;934
77;5;0;927
77;6;4;461
77;7;0;926
77;8;2;1000
77;9;0;243
77;10;2;1000
77;11;2;1000
77;12;2;1000
77;13;2;1000
77;14;0;770
77;15;0;473
78;1;2;1000
78;2;4;822
78;3;0;745
78;4;4;689
78;5;2;1000
78;6;2;1000
78;7;0;430
78;8;0;352
78;9;0;648
78;10;4;808
78;11;2;1000
78;12;2;1000
78;13;2;1000
78;14;4;617
78;15;4;875
79;1;0;696
79;2;4;993
79;3;0;58
79;4;0;784
79;5;0;105
79;6;0;396
79;7;0;943
79;8;0;178
79;9;0;882
79;10;0;442
79;11;2;1000
79;12;4;623
79;13;2;1000
79;14;2;1000
79;15;0;605
80;1;0;823
80;2;0;221
80;3;0;958
80;4;0;625
80;5;0;842
80;6;2;1000
80;7;4;561
80;8;0;611
80;9;0;478
80;10;0;896
80;11;0;896
80;12;4;344
80;13;2;1000
80;14;0;49
80;15;0;10
81;1;0;368
81;2;0;759
81;3;2;1000
81;4;0;0
81;5;0;855
81;6;4;618
81;7;0;608
81;8;2;1000
81;9;0;881
81;10;2;1000
81;11;0;821
81;12;4;376
81;13;0;639
81;14;0;447
81;15;2;1000
82;1;2;1000
82;2;4;696
82;3;0;425
82;4;0;424
82;5;2;1000
82;6;2;1000
82;7;4;794
82;8;2;1000
82;9;0;772
82;10;0;696
82;11;0;284
82;12;2;1000
82;13;2;1000
82;14;0;295
82;15;0;40
83;1;0;655
83;2;0;327
83;3;0;180
83;4;0;812
83;5;4;43
83;6;2;1000
83;7;4;706
83;8;0;931
83;9;0;428
83;10;0;318
83;11;0;340
83;12;2;1000
83;13;4;756
83;14;4;600
83;15;2;1000
84;1;2;1000
84;2;2;1000
84;3;2;1000
84;4;4;286
84;5;0;424
84;6;0;105
84;7;2;1000
84;8;0;507
84;9;0;596
84;10;0;694
84;11;2;1000
84;12;0;735
84;13;2;1000
84;14;0;835
84;15;0;760
85;1;0;185
85;2;0;867
85;3;0;771
85;4;0;99
85;5;0;841
85;6;2;1000
85;7;4;289
85;8;0;717
85;9;0;985
85;10;0;278
85;11;0;969
85;12;0;888
85;13;2;1000
85;14;2;1000
85;15;0;308
86;1;0;215
86;2;4;728
86;3;0;201
86;4;2;1000
86;5;0;0
86;6;0;645
86;7;2;1000
86;8;0;771
86;9;0;936
86;10;0;329
86;11;0;310
86;12;0;31
86;13;0;919
86;14;2;1000
86;15;2;1000
87;1;2;1000
87;2;0;636
87;3;0;370
87;4;0;710
87;5;0;681
87;6;2;1000
87;7;0;898
87;8;2;1000
87;9;0;452
87;10;4;294
87;11;2;1000
87;12;4;453
87;13;4;312
87;14;2;1000
87;15;0;678
89;1;0;395
89;2;2;1000
89;3;2;1000
89;4;0;800
89;5;0;378
89;6;2;1000
89;7;4;953
89;8;0;846
89;9;0;981
89;10;0;27
89;11;4;857
89;12;0;966
89;13;0;870
89;14;0;361
89;15;0;845
90;1;0;585
90;2;0;353
90;3;0;273
90;4;2;1000
90;5;2;1000
90;6;2;1000
90;7;0;88
90;8;0;632
90;9;2;1000
90;10;2;1000
90;11;0;648
90;12;0;367
90;13;2;1000
90;14;0;583
90;15;2;1000
91;1;0;84
91;2;0;64
91;3;4;447
91;4;4;572
91;5;4;907
91;6;2;1000
91;7;0;54
91;8;4;542
91;9;0;27
91;10;2;1000
91;11;2;1000
91;12;2;1000
91;13;4;732
91;14;0;806
91;15;2;1000
92;1;2;1000
92;2;0;925
92;3;0;469
92;4;2;1000
92;5;2;1000
92;6;4;603
92;7;0;759
92;8;2;1000
92;9;0;681
92;10;0;751
92;11;2;1000
92;12;0;243
92;13;0;509
92;14;0;989
92;15;0;683
93;1;0;796
93;2;2;1000
93;3;2;1000
93;4;2;1000
93;5;0;846
93;6;0;185
93;7;0;595
93;8;4;518
93;9;0;477
93;10;2;1000
93;11;0;124
93;12;0;578
93;13;2;1000
93;14;0;75
93;15;0;731
94;1;2;1000
94;2;0;633
94;3;0;629
94;4;2;1000
94;5;2;1000
94;6;2;1000
94;7;0;764
94;8;0;12
94;9;2;1000
94;10;0;868
94;11;0;860
94;12;2;1000
94;13;0;702
94;14;0;552
94;15;0;715
95;1;2;1000
95;2;0;801
95;3;0;328
95;4;0;303
95;5;0;501
95;6;0;285
95;7;4;799
95;8;0;736
95;9;0;445
95;10;0;242
95;11;0;723
95;12;4;911
95;13;0;403
95;14;0;903
95;15;0;896
96;1;2;1000
96;2;0;792
96;3;0;803
96;4;0;559
96;5;2;1000
96;6;0;268
96;7;2;1000
96;8;2;1000
96;9;0;780
96;10;2;1000
96;11;0;385
96;12;0;768
96;13;0;0
96;14;0;924
96;15;0;880
97;1;2;1000
97;2;0;17
97;3;0;640
97;4;0;949
97;5;2;1000
97;6;2;1000
97;7;0;115
97;8;0;773
97;9;0;725
97;10;0;370
97;11;0;434
97;12;0;920
97;13;0;816
97;14;2;1000
97;15;2;1000
98;1;0;554
98;2;2;1000
98;3;0;773
98;4;0;911
98;5;0;748
98;6;2;1000
98;7;0;520
98;8;0;102
98;9;0;17
98;10;0;347
98;11;0;991
98;12;2;1000
98;13;2;1000
98;14;2;1000
98;15;0;504
99;1;2;1000
99;2;2;1000
99;3;2;1000
99;4;0;111
99;5;2;1000
99;6;2;1000
99;7;2;1000
99;8;2;1000
99;9;4;227
99;10;2;1000
99;11;2;1000
99;12;0;269
99;13;2;1000
99;14;2;1000
99;15;2;1000
100;1;4;494
100;2;4;47
100;3;4;528
100;4;0;653
100;5;0;113
100;6;4;426
100;7;0;231
100;8;2;1000
100;9;0;524
100;10;0;222
100;11;2;1000
100;12;2;1000
100;13;2;1000
100;14;0;780
100;15;0;510
